Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,alpha, isTracked
55.08738494,0.306027,-0.37273,1.152932,0.002238815,-0.01258857,0.01687522,0.9997758,-0.002038709,-0.000313935,-0.000556357,0.9999976,-0.06833426,-0.004554478,0.009236012,-0.06276314,0.09705615,-1.016732,0.01325006,0.3306415,0.3116566,0.8948537,1
55.15774734,0.3060365,-0.3727213,1.152946,0.002263331,-0.01257516,0.01693734,0.9997749,-0.002038709,-0.000313935,-0.000556357,0.9999976,-0.0585607,-0.01188464,-0.002980933,-0.06251699,0.09680712,-1.016728,0.01140271,0.3269004,0.3125717,0.8945687,1
55.22792894,0.3060244,-0.3727151,1.152938,0.002241695,-0.01258405,0.01691698,0.9997752,-0.002048234,-0.000342256,-0.000553108,0.9999977,0.01229758,-0.01188464,-0.004202627,-0.06448133,0.1010002,-1.016547,0.01328844,0.3287317,0.3098382,0.8953505,1
55.29732164,0.306022,-0.3727271,1.152952,0.002244042,-0.01255693,0.01686114,0.9997765,-0.002118173,-0.000324188,-0.000533884,0.9999976,-0.02068817,0.003997383,0.004349235,-0.06104029,0.09631793,-1.014751,0.01331862,0.3287297,0.3080193,0.896588,1
55.36856094,0.3060058,-0.3727336,1.152938,0.002228466,-0.01258275,0.0169123,0.9997754,-0.002135831,-0.000286165,-0.000464458,0.9999975,-0.02801834,0.006440773,-0.0103111,-0.05859623,0.08550199,-1.016309,0.01329532,0.3306383,0.3089283,0.9022673,1
55.43717254,0.3059975,-0.37272,1.152934,0.002276474,-0.01254252,0.01686405,0.9997766,-0.002167642,-0.000290057,-0.000443764,0.9999974,-0.02924003,-0.006997867,-0.004202627,-0.0647532,0.09025932,-1.016639,0.0169666,0.3295403,0.3107379,0.9049373,1
55.50847514,0.3060035,-0.3727183,1.152942,0.002269825,-0.01258601,0.01693424,0.9997748,-0.002150892,-0.000320839,-0.000452282,0.9999974,-0.06589086,0.001553995,-0.01397618,-0.0593239,0.08888488,-1.0198,0.01597371,0.3314887,0.3143776,0.9020656,1
55.57739324,0.3060167,-0.3727187,1.152934,0.002185794,-0.01259024,0.01692762,0.9997752,-0.002123823,-0.000323959,-0.000444451,0.9999975,-0.01213631,-0.002111089,-0.02252804,-0.05955806,0.09200675,-1.023778,0.01421688,0.3277414,0.3098361,0.8913437,1
55.64752044,0.3060272,-0.3727209,1.152918,0.002286582,-0.01259128,0.01688243,0.9997756,-0.002123823,-0.000323959,-0.000444451,0.9999975,-0.04634375,-0.003332783,-0.006646017,-0.05979754,0.09794563,-1.018703,0.01330763,0.3277769,0.308929,0.8776025,1
55.71722074,0.306043,-0.3727188,1.152928,0.002240194,-0.01259185,0.01691995,0.9997751,-0.002102623,-0.000396472,-0.000455043,0.9999974,-0.01824478,-0.01188464,-0.002980933,-0.06152434,0.09647237,-1.021636,0.01238198,0.3316277,0.308021,0.8758478,1
55.78743024,0.3060396,-0.3727072,1.152918,0.002254321,-0.01257077,0.0169169,0.9997754,-0.001988342,-0.000472118,-0.000477727,0.9999977,-0.05123053,-0.006997867,-0.007867711,-0.06129659,0.0909162,-1.017131,0.01608064,0.3276671,0.3089219,0.8737979,1
55.85719494,0.3060394,-0.3727044,1.152911,0.002281544,-0.01259439,0.01693583,0.9997747,-0.001883154,-0.000559402,-0.000509516,0.9999979,-0.07077765,-0.009441256,-0.001759239,-0.0593167,0.09507012,-1.014237,0.01140139,0.3307146,0.3116613,0.8839085,1
55.92728174,0.3060334,-0.3727311,1.152933,0.002241737,-0.01254886,0.01693066,0.9997754,-0.001870595,-0.00058539,-0.000540198,0.9999979,-0.008471228,-0.008219562,0.000684153,-0.06523003,0.09659899,-1.01796,0.01510972,0.3315211,0.3107422,0.8950981,1
55.99740634,0.3060236,-0.3727399,1.152943,0.002185232,-0.01254383,0.01695714,0.9997752,-0.001873118,-0.000572127,-0.000540262,0.9999979,-0.01824478,-0.008219562,0.001905847,-0.06005,0.09676179,-1.016475,0.0197711,0.3256143,0.3098223,0.894448,1
56.06730594,0.3060047,-0.3727351,1.15296,0.002209793,-0.01248613,0.01706961,0.999774,-0.001873118,-0.000572127,-0.000540262,0.9999979,0.0294013,0.003997383,-0.007867711,-0.06350549,0.09534051,-1.018183,0.01238886,0.3335342,0.3071111,0.8948976,1
56.13724255,0.3059926,-0.372743,1.152961,0.002176651,-0.01241566,0.0171992,0.9997727,-0.001960822,-0.000546229,-0.000563114,0.9999977,0.04039655,-0.01066295,-0.000537541,-0.06056371,0.08822665,-1.016353,0.01050313,0.3317029,0.3098446,0.893741,1
56.20848045,0.3059714,-0.3727391,1.152943,0.002172723,-0.01187744,0.01688919,0.9997845,-0.002129781,-0.000655218,-0.000634152,0.9999973,0.02084944,-0.003332783,0.008014318,-0.06254324,0.08682578,-1.014618,0.01334469,0.3296814,0.3062002,0.8991771,1
56.27751765,0.3059533,-0.372741,1.152981,0.002254068,-0.01123069,0.01698389,0.9997901,-0.00214653,-0.000671447,-0.000817493,0.9999971,0.01229758,0.007662467,-0.001759239,-0.06131401,0.07933145,-1.024583,0.01238754,0.3373485,0.3062007,0.9014739,1
56.34714035,0.3059126,-0.3727213,1.152963,0.002298216,-0.01048556,0.01702177,0.9997975,-0.002201845,-0.000649941,-0.000845746,0.9999969,-0.01946648,-0.01066295,-0.004202627,-0.06403179,0.08068053,-1.019448,0.01885511,0.3342321,0.3070943,0.8863354,1
56.41792655,0.3058936,-0.3727328,1.153007,0.002267003,-0.009760175,0.01691584,0.9998067,-0.002141924,-0.000617033,-0.000897075,0.999997,-0.06589086,-0.01066295,-0.02130635,-0.06205294,0.08534761,-1.014841,0.0114988,0.3326149,0.3052948,0.8867838,1
56.48793445,0.305865,-0.3727486,1.153044,0.002316181,-0.009025618,0.01692542,0.9998133,-0.002046627,-0.000568922,-0.001072512,0.9999971,-0.0805512,0.0003323,-0.004202627,-0.06427399,0.08314104,-1.018501,0.01241083,0.3354398,0.3052918,0.8966079,1
56.55837355,0.3058324,-0.372755,1.15305,0.002353116,-0.008365692,0.01699684,0.9998178,-0.002046627,-0.000568922,-0.001072512,0.9999971,-0.03779189,-0.01677142,-0.01153279,-0.06155748,0.08331009,-1.019971,0.01424163,0.3325073,0.3071066,0.8953964,1
56.62742805,0.30583,-0.3727505,1.15308,0.002333506,-0.007880854,0.01698133,0.9998221,-0.001955569,-0.000401664,-0.001095568,0.9999973,-0.004806144,-0.009441256,-0.01397618,-0.06056856,0.08276673,-1.022419,0.01703383,0.3314427,0.3061903,0.8886776,1
56.69761635,0.3058363,-0.3727443,1.153085,0.002404797,-0.007572065,0.01700791,0.9998238,-0.001929526,-0.000351068,-0.001045501,0.9999975,-0.03168342,-0.005776173,-0.01153279,-0.06230778,0.08193453,-1.014792,0.01888528,0.33423,0.3052754,0.8839043,1
56.76832964,0.3058528,-0.3727487,1.153095,0.002344108,-0.00742599,0.01696723,0.9998257,-0.00192568,-0.000318001,-0.001081943,0.9999974,-0.009692922,-0.005776173,-0.006646017,-0.06330364,0.07503643,-1.020348,0.01519614,0.3324686,0.3052854,0.8935658,1
56.83727544,0.3058578,-0.3727471,1.153082,0.002308183,-0.007345798,0.01691013,0.9998274,-0.00192568,-0.000318001,-0.001081943,0.9999974,-0.02190987,-0.002111089,-0.01275449,-0.05860786,0.07936651,-1.018432,0.01332008,0.3354043,0.3061988,0.8925623,1
56.90746105,0.3058456,-0.3727382,1.153077,0.002333069,-0.007294451,0.016971,0.9998267,-0.001935057,-0.000255716,-0.001100621,0.9999973,-0.03779189,-0.01188464,-0.002980933,-0.06477935,0.07676764,-1.020868,0.01056216,0.335513,0.3052965,0.8920687,1
56.97711305,0.3058256,-0.3727466,1.153083,0.002365865,-0.007244405,0.0169582,0.9998271,-0.001935057,-0.000255716,-0.001100621,0.9999973,-0.02679664,-0.006997867,-0.01275449,-0.06477924,0.07776907,-1.019162,0.01426639,0.3372732,0.3043771,0.8879772,1
57.04767085,0.3058092,-0.3727623,1.153092,0.002352953,-0.007190853,0.01695816,0.9998276,-0.001920739,-0.000207017,-0.000989107,0.9999976,-0.04023528,0.003997383,-0.009089405,-0.06428766,0.07627669,-1.020368,0.01430887,0.3344097,0.302559,0.887351,1
57.11733665,0.3057899,-0.3727542,1.153082,0.002372131,-0.007107788,0.01697592,0.9998279,-0.001922157,-0.000178624,-0.000939941,0.9999976,-0.02190987,-0.004554478,-0.01153279,-0.06749144,0.08106062,-1.014792,0.01337355,0.3334935,0.303471,0.8885663,1
57.18719284,0.3057807,-0.3727479,1.153093,0.002444156,-0.007115833,0.01711369,0.9998253,-0.001976962,-9.3998E-05,-0.000787264,0.9999977,0.002524022,0.01010586,-0.001759239,-0.061584,0.07458498,-1.015422,0.01614245,0.3343376,0.3034637,0.8999252,1
57.25755094,0.3057775,-0.3727517,1.153096,0.002358063,-0.006968557,0.0170053,0.9998283,-0.001976962,-9.3998E-05,-0.000787264,0.9999977,0.002524022,-0.004554478,-0.01397618,-0.06627062,0.07466365,-1.016417,0.01705448,0.3371625,0.3034606,0.9084063,1
57.32731494,0.3057775,-0.3727641,1.1531,0.002425085,-0.006840065,0.01692777,0.9998304,-0.001936492,8.77209E-05,-0.000431472,0.9999979,0.003745716,-0.003332783,-0.006646017,-0.05887605,0.07058943,-1.017815,0.01340372,0.3334914,0.3016522,0.9099979,1
57.39719784,0.3057706,-0.3727615,1.153104,0.00240265,-0.006749503,0.01699973,0.9998299,-0.001979581,0.000483888,-0.000635257,0.9999976,-0.02435326,-0.01432803,-0.002980933,-0.06430487,0.06819873,-1.021726,0.01245478,0.3392509,0.3016532,0.9062638,1
57.46732105,0.3057784,-0.3727376,1.153091,0.002377096,-0.006718612,0.016898,0.9998319,-0.002043101,0.000554423,-0.00068478,0.9999975,-0.02801834,-0.004554478,-0.01764126,-0.05764161,0.06980414,-1.019767,0.01338731,0.3373067,0.3016513,0.8963155,1
57.53808524,0.3058015,-0.3727513,1.153103,0.002404086,-0.006715138,0.01683285,0.9998329,-0.002071475,0.00055133,-0.000673806,0.9999974,-0.04512206,-0.003332783,-0.004202627,-0.06824762,0.07173043,-1.019329,0.01892235,0.3361345,0.3025467,0.8935099,1
57.60738765,0.3058111,-0.3727556,1.153077,0.002387946,-0.006758512,0.01680013,0.9998333,-0.00207463,0.000532582,-0.000682959,0.9999975,0.0281796,-0.01066295,-0.005424321,-0.05838975,0.06865495,-1.01582,0.01612604,0.3381529,0.3034627,0.8949422,1
57.67744344,0.3058251,-0.3727562,1.153086,0.002333555,-0.00673018,0.01676731,0.9998341,-0.001939003,0.000559881,-0.000618509,0.9999977,-0.01702309,-0.01188464,0.005570929,-0.06578168,0.07069433,-1.020045,0.01064038,0.3383681,0.2998393,0.9021145,1
57.74750634,0.3058325,-0.3727528,1.1531,0.002381725,-0.006752859,0.01668484,0.9998353,-0.001939003,0.000559881,-0.000618509,0.9999977,-0.04512206,-0.002111089,-0.02130635,-0.06210213,0.06008387,-1.022587,0.009689972,0.337453,0.3016607,0.8965581,1
57.81710105,0.3058353,-0.372749,1.153093,0.002345036,-0.006739538,0.01660648,0.9998367,-0.001938332,0.000557622,-0.000676244,0.9999977,-0.02679664,-0.01677142,-0.0103111,-0.06528643,0.07266966,-1.017861,0.01433084,0.3363152,0.3007397,0.8899181,1
57.88739374,0.3058361,-0.3727511,1.153075,0.002321143,-0.006815115,0.01663115,0.9998359,-0.00189412,0.000595232,-0.000697205,0.9999977,-0.07322104,-0.002111089,-0.006646017,-0.06183219,0.07109729,-1.020533,0.0134065,0.3363518,0.3007421,0.8920708,1
57.95738804,0.3058445,-0.3727582,1.15307,0.002290196,-0.006823087,0.01648695,0.9998383,-0.001884026,0.000614677,-0.00071466,0.9999977,-0.03046173,-0.009441256,-0.006646017,-0.06628325,0.06879006,-1.017316,0.01711073,0.3381121,0.2998227,0.8918183,1
58.02711134,0.3058473,-0.3727639,1.153099,0.002253874,-0.006881375,0.01644673,0.9998387,-0.00187833,0.000673082,-0.000726546,0.9999978,0.03550977,-0.002111089,-0.001759239,-0.06061564,0.06399633,-1.020182,0.01435281,0.3382208,0.2989204,0.895997,1
58.09870554,0.3058378,-0.3727687,1.153089,0.002238074,-0.007012808,0.016459,0.9998375,-0.001898076,0.000718232,-0.000779516,0.9999974,-0.04390037,-0.008219562,-0.000537541,-0.06529474,0.06724882,-1.021223,0.01246986,0.3392498,0.3007438,0.8939996,1
58.16716955,0.3058234,-0.3727784,1.153079,0.002242993,-0.007261536,0.01644963,0.9998359,-0.001898076,0.000718232,-0.000779516,0.9999974,-0.06466917,-0.01188464,-0.005424321,-0.06332863,0.06353694,-1.021902,0.01434051,0.3410822,0.2989197,0.8882764,1
58.23731245,0.3058175,-0.3727839,1.153081,0.00225866,-0.007470904,0.01640604,0.999835,-0.001834368,0.000678995,-0.00075773,0.9999978,-0.03168342,0.0003323,-0.0103111,-0.06185892,0.06187324,-1.016714,0.01712582,0.3381111,0.2989132,0.8870062,1
58.30739155,0.3058247,-0.3727845,1.153091,0.002207402,-0.007657465,0.01642774,0.9998333,-0.001826764,0.000667801,-0.000748361,0.9999977,0.008632496,-0.009441256,0.006792624,-0.06159562,0.06694557,-1.020227,0.01523599,0.3372335,0.3016465,0.895578,1
58.37833206,0.3058455,-0.3727831,1.153097,0.002303188,-0.007743363,0.01638506,0.9998332,-0.001854497,0.00070563,-0.000724132,0.9999978,-0.02435326,-0.000889394,-0.007867711,-0.06357741,0.06281296,-1.021647,0.01154553,0.3392864,0.3007461,0.8937262,1
58.44726886,0.3058603,-0.3727754,1.153075,0.002282924,-0.007740228,0.01638709,0.9998333,-0.001863069,0.000754465,-0.000713456,0.9999976,-0.07810781,-0.01554973,-0.002980933,-0.06161803,0.05667034,-1.021553,0.01524287,0.3391401,0.3007367,0.8884488,1
58.51751256,0.305875,-0.3727661,1.15306,0.002273299,-0.007736003,0.01636503,0.9998336,-0.001944994,0.00081727,-0.000670452,0.9999974,-0.08421628,-0.009441256,-0.004202627,-0.06431545,0.06606186,-1.017517,0.0152168,0.3381884,0.3025557,0.8882006,1
58.58737206,0.3058719,-0.372761,1.153058,0.002318988,-0.00772272,0.01629698,0.9998348,-0.002005283,0.00087248,-0.000594595,0.9999973,-0.07932951,0.005219078,-0.009089405,-0.06283516,0.0650311,-1.019219,0.01335304,0.3382626,0.3034698,0.894627,1
58.65720246,0.3058667,-0.3727574,1.153047,0.002295986,-0.00774971,0.01628202,0.9998348,-0.002056451,0.000953808,-0.000457423,0.9999972,-0.04267867,0.001553995,-0.006646017,-0.06430855,0.06773887,-1.019753,0.01521812,0.3343742,0.303466,0.8958958,1
58.72726846,0.3058749,-0.3727742,1.153054,0.002277344,-0.007987669,0.01643797,0.9998304,-0.002056451,0.000953808,-0.000457423,0.9999972,-0.08421628,-0.01066295,-0.004202627,-0.0625717,0.07235754,-1.018833,0.01523731,0.3334193,0.3025568,0.8945641,1
58.79729816,0.3058959,-0.3727825,1.153053,0.002292615,-0.00832375,0.01638698,0.9998285,-0.002022412,0.001017577,-0.000364326,0.9999973,-0.05489562,0.002775689,-0.0103111,-0.06231893,0.07353782,-1.021307,0.01612736,0.3343386,0.3043731,0.8934051,1
58.86745065,0.305908,-0.3727776,1.153022,0.002234922,-0.008603453,0.01635798,0.9998267,-0.001961533,0.000996168,-0.000326994,0.9999976,-0.03046173,0.003997383,-0.007867711,-0.0613311,0.07526278,-1.018872,0.01336944,0.3344473,0.3034708,0.889002,1
58.93738686,0.3059245,-0.3727643,1.15302,0.002300099,-0.008902537,0.01639755,0.9998233,-0.001974481,0.000972805,-0.000360625,0.9999974,-0.10132,0.007662467,0.000684153,-0.06329601,0.07770776,-1.021369,0.01154407,0.3326118,0.3025665,0.8887644,1
59.00745875,0.305925,-0.3727675,1.153021,0.002241248,-0.009048092,0.01632666,0.9998233,-0.001974481,0.000972805,-0.000360625,0.9999974,-0.09643323,-0.002111089,0.008014318,-0.0571189,0.08350177,-1.017505,0.01517007,0.3315169,0.3071045,0.8859729,1
59.07701525,0.3059202,-0.3727608,1.152997,0.002264778,-0.009246669,0.01635005,0.999821,-0.001978535,0.000990922,-0.000353024,0.9999974,-0.08543798,0.003997383,-0.005424321,-0.06476203,0.08434311,-1.020486,0.0114906,0.3345226,0.3052944,0.8891473,1
59.14753875,0.3059191,-0.3727739,1.152995,0.002262842,-0.009511766,0.01631731,0.999819,-0.001988476,0.000926306,-0.00037463,0.9999975,-0.0353485,-0.008219562,-0.004202627,-0.06253982,0.08703795,-1.016833,0.01883314,0.3323265,0.3089136,0.8881774,1
59.21718595,0.3059227,-0.3727797,1.152991,0.002200341,-0.009774462,0.01631759,0.9998167,-0.00210652,0.000975415,-0.000278728,0.9999972,-0.06589086,-0.01310634,0.003127541,-0.0630304,0.0867645,-1.019533,0.01792799,0.3314082,0.3080068,0.8944234,1
59.28718275,0.3059317,-0.3727713,1.152968,0.002293761,-0.01009523,0.01625983,0.9998142,-0.002178042,0.000994731,-0.000275738,0.999997,-0.06833426,0.0003323,-0.004202627,-0.05686202,0.08764372,-1.01781,0.01330631,0.3315911,0.3080187,0.8923828,1
59.35739785,0.3059517,-0.3727728,1.152974,0.002326267,-0.01040936,0.01628672,0.9998105,-0.002240008,0.001026688,-0.000271106,0.9999968,-0.04756545,-0.004554478,-0.004202627,-0.06623727,0.08832487,-1.017352,0.01610261,0.3295727,0.3071026,0.8935726,1
59.42740884,0.3059657,-0.3727501,1.152939,0.002312588,-0.01065096,0.01627929,0.9998081,-0.002240008,0.001026688,-0.000271106,0.9999968,-0.04267867,-0.004554478,-0.002980933,-0.05906571,0.09576923,-1.016213,0.0169748,0.3276327,0.3107384,0.8953895,1
59.49714915,0.3059931,-0.3727363,1.152932,0.002360125,-0.01089903,0.01632352,0.9998046,-0.002289976,0.001000501,-0.000320656,0.9999967,-0.03901359,-0.005776173,-0.000537541,-0.06720493,0.09715125,-1.016253,0.01886595,0.324696,0.3089155,0.8979025,1
59.56756075,0.3060111,-0.3727427,1.152931,0.002426159,-0.01109097,0.01632322,0.9998023,-0.002235607,0.000930386,-0.000330073,0.9999969,0.03917485,-0.01677142,-0.001759239,-0.05733795,0.09422398,-1.019381,0.01329943,0.3296845,0.3089285,0.8968455,1
59.63709575,0.3060181,-0.3727267,1.152876,0.002423638,-0.01127838,0.01636462,0.9997995,-0.002174231,0.000774005,-0.000371769,0.9999972,-0.002362756,-0.008219562,-0.002980933,-0.06525371,0.08633798,-1.018304,0.0133214,0.33159,0.3071092,0.8918231,1
59.70779755,0.3060203,-0.372732,1.1529,0.002410048,-0.0112944,0.01640994,0.9997987,-0.002046993,0.000704992,-0.000429447,0.9999974,-0.01580139,-0.01310634,-0.02497143,-0.059583,0.0847678,-1.017776,0.01699955,0.3323986,0.308009,0.8891762,1
59.77734655,0.3060119,-0.3727292,1.152895,0.002481019,-0.01134977,0.01653715,0.9997959,-0.002046993,0.000704992,-0.000429447,0.9999974,-0.03168342,-0.003332783,-0.007867711,-0.06277661,0.09069073,-1.017869,0.01422376,0.329648,0.3089262,0.884414,1
59.84729335,0.3059993,-0.3727242,1.152893,0.002587491,-0.01132361,0.01664389,0.9997941,-0.001962632,0.000669262,-0.000514264,0.9999976,-0.05245223,-0.002111089,0.001905847,-0.06031404,0.08768729,-1.01954,0.01426082,0.3315524,0.3061974,0.8858299,1
59.91719376,0.3059926,-0.3727127,1.152881,0.002619066,-0.01131434,0.01683572,0.9997908,-0.001935386,0.000709747,-0.000443777,0.9999977,-0.004806144,-0.01066295,-0.01153279,-0.0637669,0.08723902,-1.021508,0.01332828,0.3334966,0.3061993,0.8838506,1
59.98731545,0.3059829,-0.3727068,1.152877,0.002724342,-0.01126215,0.0169026,0.99979,-0.001904464,0.000781885,-0.000386173,0.9999979,-0.05611731,-0.01432803,-0.01519788,-0.0632764,0.08625979,-1.021001,0.01609031,0.3324341,0.3071019,0.8778877,1
60.05752815,0.3059742,-0.3726863,1.152871,0.002861802,-0.01127312,0.01699567,0.9997879,-0.001813926,0.00083315,-0.000321355,0.9999979,-0.02557495,-0.008219562,-0.006646017,-0.06624053,0.08435111,-1.021964,0.01422522,0.3363225,0.3071057,0.8742709,1
60.12719195,0.3059703,-0.3726763,1.152898,0.003028658,-0.01118709,0.01706388,0.9997873,-0.001793851,0.000874735,-0.000297776,0.9999979,-0.01946648,-0.01188464,-0.007867711,-0.06180079,0.08503107,-1.019505,0.01700366,0.3314448,0.3080092,0.8720374,1
60.19765355,0.3059534,-0.3726804,1.152903,0.003195765,-0.01110007,0.01719227,0.9997855,-0.001768559,0.000858526,-0.000305622,0.999998,0.004967414,0.001553995,-0.01397618,-0.06255003,0.08163843,-1.018721,0.01609031,0.3324341,0.3071019,0.8767755,1
60.26711336,0.305941,-0.3726674,1.152904,0.003364959,-0.01087669,0.01727942,0.9997859,-0.001768559,0.000858526,-0.000305622,0.999998,-0.0585607,-0.003332783,-0.01153279,-0.06131406,0.08108662,-1.021413,0.01055806,0.3364668,0.3052963,0.8854496,1
60.33758926,0.3059299,-0.3726473,1.152899,0.003540857,-0.01061263,0.01723324,0.9997889,-0.001675277,0.000749447,-0.00024207,0.9999983,-0.008471228,-0.01310634,-0.007867711,-0.05958958,0.08158332,-1.018467,0.01798014,0.3333117,0.3043686,0.8974439,1
60.40750065,0.305924,-0.3726413,1.152905,0.003683485,-0.01035348,0.01728865,0.9997902,-0.001710074,0.000705365,-0.000176814,0.9999983,-0.01946648,-0.002111089,-0.007867711,-0.06478697,0.07560023,-1.017165,0.01429788,0.3334569,0.3034686,0.8990596,1
60.47764325,0.3059231,-0.3726364,1.152905,0.003801893,-0.01012952,0.01716387,0.9997941,-0.001710074,0.000705365,-0.000176814,0.9999983,-0.02435326,0.001553995,-0.004202627,-0.06477914,0.07576265,-1.022819,0.01516597,0.3324707,0.3071042,0.8978941,1
60.54732405,0.3059276,-0.3726297,1.152906,0.003983403,-0.009996081,0.01695583,0.9997984,-0.001699857,0.000701482,-0.00010527,0.9999982,0.006189108,-0.006997867,-0.0103111,-0.06723944,0.07848997,-1.023356,0.01518926,0.3305621,0.3061953,0.8849974,1
60.61764815,0.3059358,-0.3726307,1.152913,0.00412916,-0.009927532,0.01675688,0.9998018,-0.001817469,0.000622112,-0.000164482,0.9999981,-0.02190987,-0.000889394,-0.009089405,-0.05935747,0.07472473,-1.019596,0.01245053,0.3297158,0.3043837,0.8759633,1
60.68723646,0.3059308,-0.3726096,1.152898,0.004431716,-0.009814903,0.0167066,0.9998024,-0.001900623,0.000588811,-0.000293892,0.9999979,-0.013358,-0.01921481,-0.007867711,-0.06577285,0.07510663,-1.01888,0.01057036,0.3336053,0.305297,0.880491,1
60.75802956,0.3059354,-0.3726195,1.152928,0.004670709,-0.009664231,0.01664421,0.9998039,-0.001900623,0.000588811,-0.000293892,0.9999979,-0.07199934,0.005219078,-0.001759239,-0.06009803,0.07349026,-1.021546,0.0161177,0.3295716,0.3061931,0.884428,1
60.82739976,0.3059264,-0.3726049,1.152935,0.004977352,-0.00948783,0.01636178,0.9998087,-0.001953374,0.000492781,-0.000458748,0.9999977,-0.03168342,0.003997383,-0.009089405,-0.06527917,0.07709972,-1.015467,0.01428001,0.3305976,0.3052882,0.8854053,1
60.89763786,0.3059193,-0.372599,1.152955,0.005302644,-0.009385821,0.0162713,0.9998096,-0.001905959,0.000424274,-0.000552411,0.9999979,-0.04390037,-0.004554478,-0.005424321,-0.05639559,0.07390167,-1.021789,0.01334747,0.3325418,0.3052901,0.8935024,1
60.96718506,0.3059072,-0.372592,1.152945,0.005617855,-0.009365175,0.01619487,0.9998093,-0.001923205,0.000439408,-0.000664444,0.9999978,-0.03901359,-0.005776173,-0.004202627,-0.07019875,0.08053729,-1.020936,0.01888939,0.3332762,0.3052757,0.8881425,1
61.03940086,0.3059013,-0.3725643,1.152935,0.006053511,-0.009319857,0.0161584,0.9998078,-0.00198323,0.000444005,-0.000702904,0.9999976,-0.006027838,-0.01310634,-0.0103111,-0.05539467,0.08224685,-1.017483,0.01616296,0.3295685,0.3034648,0.8840633,1
61.10721306,0.3059017,-0.3725406,1.15293,0.006242797,-0.009167843,0.01616561,0.9998078,-0.001988808,0.000424165,-0.000699696,0.9999976,-0.009692922,-0.01188464,-0.0103111,-0.06576338,0.07800789,-1.020888,0.01422522,0.3363225,0.3071057,0.8884677,1
61.17888366,0.3059058,-0.3725279,1.152928,0.006450284,-0.0089879,0.01613156,0.9998087,-0.001988808,0.000424165,-0.000699696,0.9999976,0.01962775,-0.01066295,0.008014318,-0.06132637,0.07972126,-1.014512,0.01333927,0.3344494,0.3052897,0.8889304,1
61.24742535,0.3058992,-0.3725272,1.152924,0.006530568,-0.008816607,0.01623607,0.999808,-0.002029975,0.000395214,-0.000722548,0.9999977,0.002524022,-0.005776173,0.008014318,-0.06355563,0.07159137,-1.022511,0.01797472,0.3380797,0.303458,0.8970631,1
61.31828386,0.3058923,-0.372543,1.152942,0.006564702,-0.008599723,0.01620138,0.9998102,-0.002035984,0.000413928,-0.000677842,0.9999975,-0.03168342,-0.000889394,-0.0103111,-0.05836428,0.07638929,-1.021338,0.01526338,0.3343711,0.3007378,0.8888941,1
61.38719266,0.3058764,-0.3725595,1.152952,0.006394209,-0.008453332,0.01611395,0.999814,-0.001946413,0.000364046,-0.000646962,0.9999977,-0.02924003,-0.000889394,-0.0103111,-0.06478845,0.0751155,-1.016912,0.01616853,0.3352893,0.3016446,0.8858261,1
61.45731136,0.305865,-0.3725753,1.152966,0.006134083,-0.008335521,0.01612789,0.9998164,-0.001859496,0.000421508,-0.000634866,0.9999979,-0.04023528,-0.008219562,-0.01153279,-0.063544,0.07772686,-1.020387,0.01616443,0.3362431,0.3016444,0.8914361,1
61.52717266,0.3058617,-0.3725905,1.152972,0.005658288,-0.008226681,0.01612559,0.9998201,-0.001859496,0.000421508,-0.000634866,0.9999979,-0.05611731,-0.003332783,-0.000537541,-0.06157642,0.07449971,-1.021319,0.01428968,0.3353646,0.3034682,0.8883024,1
61.59740746,0.3058696,-0.3726095,1.15298,0.005311125,-0.008112113,0.01614575,0.9998226,-0.001835047,0.000453003,-0.000707451,0.9999979,-0.02313156,0.001553995,-0.005424321,-0.06577873,0.07316771,-1.017869,0.01619592,0.3324268,0.3007359,0.8856603,1
61.66741756,0.3058859,-0.3726331,1.153003,0.004859958,-0.008040216,0.01610035,0.9998263,-0.001897427,0.000499119,-0.000695488,0.9999978,0.02207113,-0.003332783,-0.000537541,-0.06282401,0.07041995,-1.018068,0.01242592,0.3354388,0.3043824,0.8912172,1
61.73714647,0.3058804,-0.3726461,1.152994,0.004413961,-0.007986487,0.01608693,0.999829,-0.001897427,0.000499119,-0.000695488,0.9999978,-0.02190987,-0.01066295,-0.01397618,-0.06774659,0.07464324,-1.019861,0.01064448,0.3374143,0.2998395,0.894775,1
61.80725077,0.3058694,-0.3726757,1.153012,0.003936201,-0.007911446,0.01617772,0.9998301,-0.001954662,0.00048997,-0.000706792,0.9999976,-0.02313156,-0.01310634,-0.01641957,-0.05886837,0.07451345,-1.016643,0.01426639,0.3372732,0.3043771,0.8939383,1
61.87801847,0.3058559,-0.3726778,1.152996,0.003618177,-0.00788372,0.01635895,0.9998286,-0.001953394,0.000489045,-0.000732421,0.9999976,-0.04756545,-0.009441256,-0.001759239,-0.06331753,0.06917705,-1.020263,0.01152356,0.3373809,0.3025654,0.8984438,1
